Customer ID,State,Location Code,Gender,Marital Status,Education,Employment Status,Income (USD)
GV62858,California,Suburban,1,Married,Bachelor,Employed,"$38,692.00 "
MB83663,Oregon,Suburban,1,Divorced,Bachelor,Employed,"$38,736.00 "
QZ81258,Oregon,Suburban,1,Single,College,Unemployed,NILL
SZ60450,California,Rural,0,Married,High School or Below,Employed,"$40,272.00 "
KX55910,Oregon,Suburban,1,Married,College,Employed,"$62,803.00 "
KU94282,Oregon,Rural,1,Married,Master,Employed,"$62,900.00 "
YC77374,California,Suburban,1,Married,Bachelor,Employed,"$26,890.00 "
SM52948,Nevada,Suburban,1,Married,Bachelor,Employed,"$57,107.00 "
OT56964,California,Urban,0,Married,Master,Employed,"$46,897.00 "
AY52869,California,Suburban,0,Single,College,Retired,"$10,621.00 "
LC25393,California,Rural,0,Married,Bachelor,Employed,"$88,220.00 "
LZ26801,California,Rural,1,Married,High School or Below,Employed,"$73,466.00 "
WH11924,Washington,Suburban,0,Single,College,Unemployed,NILL
ZX93551,Arizona,Suburban,1,Divorced,Bachelor,Retired,"$23,376.00 "
PS68884,California,Suburban,0,Married,College,Employed,"$58,089.00 "
PR53785,Arizona,Suburban,1,Married,High School or Below,Unemployed,NILL
SI90461,Washington,Rural,1,Divorced,High School or Below,Employed,"$93,489.00 "
QW81912,California,Rural,1,Married,High School or Below,Employed,"$63,762.00 "
MG88768,California,Rural,0,Married,College,Employed,"$82,733.00 "
LI81655,California,Suburban,0,Married,Master,Employed,"$21,586.00 "
UH45301,Oregon,Urban,0,Married,College,Employed,"$86,946.00 "
UV17888,California,Rural,1,Divorced,Bachelor,Disabled,"$22,044.00 "
KB75939,Oregon,Rural,1,Divorced,Bachelor,Disabled,"$23,059.00 "
SB50826,Oregon,Urban,0,Single,College,Employed,"$61,091.00 "
HE84643,California,Suburban,1,Single,High School or Below,Unemployed,NILL
NP88319,Oregon,Suburban,1,Married,High School or Below,Disabled,"$15,850.00 "
CA86085,Washington,Suburban,0,Single,High School or Below,Employed,"$67,176.00 "
RE29131,Oregon,Rural,1,Married,College,Employed,"$75,648.00 "
UU70820,Arizona,Urban,1,Married,College,Employed,"$27,880.00 "
CI47242,Washington,Suburban,0,Single,Bachelor,Unemployed,NILL
HR71115,Nevada,Rural,0,Married,College,Employed,"$39,604.00 "
XR87264,California,Suburban,1,Married,Bachelor,Employed,"$20,597.00 "
TA78865,Nevada,Suburban,0,Single,High School or Below,Unemployed,NILL
OG17756,Arizona,Suburban,1,Divorced,College,Retired,"$12,902.00 "
WY26014,California,Urban,1,Married,High School or Below,Employed,"$37,433.00 "
DD97473,Oregon,Suburban,1,Single,High School or Below,Unemployed,NILL
JO35068,Nevada,Suburban,0,Divorced,Bachelor,Retired,"$18,608.00 "
PD79570,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
TW11115,California,Urban,1,Married,High School or Below,Employed,"$30,064.00 "
CT50487,California,Suburban,1,Married,High School or Below,Employed,"$55,274.00 "
CC93587,California,Urban,0,Married,College,Employed,"$92,949.00 "
UI73201,California,Suburban,0,Married,College,Employed,"$62,375.00 "
TN66124,California,Rural,0,Married,High School or Below,Employed,"$77,627.00 "
AY59197,Nevada,Rural,0,Married,College,Employed,"$27,769.00 "
CC15295,Oregon,Suburban,1,Married,Bachelor,Employed,"$24,028.00 "
QO86948,Nevada,Suburban,0,Single,High School or Below,Unemployed,NILL
PI98333,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
TB40283,California,Suburban,1,Divorced,Bachelor,Unemployed,NILL
WX52894,Nevada,Rural,0,Married,College,Employed,"$21,927.00 "
DH41343,Washington,Suburban,0,Married,College,Employed,"$92,834.00 "
GL56175,Arizona,Urban,0,Married,College,Employed,"$79,298.00 "
QN10888,Oregon,Rural,1,Married,High School or Below,Employed,"$87,620.00 "
LU30834,Oregon,Suburban,1,Divorced,Bachelor,Employed,"$78,046.00 "
WD38067,California,Suburban,1,Married,Bachelor,Employed,"$72,540.00 "
CG39505,Oregon,Suburban,0,Divorced,Bachelor,Disabled,"$18,665.00 "
MT67399,Nevada,Urban,1,Divorced,Bachelor,Employed,"$95,025.00 "
JX93039,Washington,Urban,1,Married,College,Employed,"$40,171.00 "
GY23881,Oregon,Suburban,0,Single,High School or Below,Employed,"$81,687.00 "
TV37646,California,Suburban,1,Married,College,Employed,"$70,012.00 "
KG81168,Arizona,Rural,0,Married,Bachelor,Employed,"$65,090.00 "
DP57381,Nevada,Urban,0,Divorced,College,Employed,"$71,467.00 "
UU99893,Arizona,Suburban,1,Divorced,Master,Employed,"$42,677.00 "
HH61461,Nevada,Suburban,1,Married,Bachelor,Employed,"$57,483.00 "
TE49565,Oregon,Suburban,1,Married,College,Disabled,"$16,552.00 "
GE29173,Nevada,Suburban,0,Single,Bachelor,Unemployed,NILL
ZL17677,Washington,Suburban,1,Married,Master,Medical Leave,"$15,505.00 "
HK16676,Oregon,Suburban,0,Married,High School or Below,Employed,"$39,618.00 "
RN86953,California,Suburban,1,Married,High School or Below,Employed,"$69,674.00 "
AO20938,Arizona,Suburban,1,Married,High School or Below,Employed,"$31,433.00 "
WW22291,California,Suburban,0,Divorced,Master,Employed,"$63,326.00 "
VY96711,California,Rural,1,Married,Master,Employed,"$99,772.00 "
WW63253,California,Suburban,0,Married,Bachelor,Unemployed,NILL
ZJ77881,Oregon,Suburban,1,Married,Bachelor,Employed,"$91,942.00 "
KP51068,Oregon,Urban,0,Single,Bachelor,Employed,"$59,961.00 "
NF82527,Arizona,Suburban,0,Married,Bachelor,Unemployed,NILL
YV49293,Arizona,Rural,1,Single,College,Employed,"$36,900.00 "
JX27737,California,Urban,0,Married,College,Employed,"$32,356.00 "
ZD42550,Nevada,Urban,1,Divorced,Master,Employed,"$36,776.00 "
RA93608,Oregon,Suburban,0,Married,Bachelor,Employed,"$64,620.00 "
KN87338,Oregon,Rural,1,Married,High School or Below,Employed,"$48,039.00 "
UN77671,California,Rural,1,Married,College,Employed,"$26,906.00 "
XI41052,California,Suburban,1,Single,Bachelor,Employed,"$50,044.00 "
AA71604,Arizona,Suburban,1,Married,Master,Employed,"$87,560.00 "
VS86041,Arizona,Suburban,1,Married,Bachelor,Employed,"$26,744.00 "
GD29440,Washington,Suburban,0,Divorced,Bachelor,Retired,"$18,608.00 "
EM29359,Nevada,Suburban,0,Married,College,Medical Leave,"$17,483.00 "
LR35392,Oregon,Suburban,0,Single,High School or Below,Employed,"$41,539.00 "
XP52012,Arizona,Suburban,0,Single,High School or Below,Unemployed,NILL
BG74433,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
HJ64867,Arizona,Rural,1,Divorced,College,Employed,"$78,352.00 "
EK10022,California,Suburban,0,Divorced,Bachelor,Employed,"$36,261.00 "
ZW18871,Oregon,Rural,0,Divorced,High School or Below,Employed,"$91,245.00 "
YQ73717,California,Suburban,0,Married,High School or Below,Unemployed,NILL
KX57885,California,Suburban,0,Divorced,Bachelor,Retired,"$22,103.00 "
NG13451,Oregon,Suburban,0,Single,High School or Below,Employed,"$29,215.00 "
YB49933,Arizona,Suburban,0,Married,Bachelor,Employed,"$96,170.00 "
KU92052,California,Suburban,1,Single,High School or Below,Unemployed,NILL
ZJ86769,Nevada,Suburban,0,Married,College,Employed,"$58,089.00 "
XO17798,Washington,Suburban,0,Married,High School or Below,Employed,"$45,794.00 "
UO93347,California,Urban,0,Married,High School or Below,Employed,"$34,624.00 "
VI94769,California,Suburban,1,Single,Bachelor,Retired,"$24,910.00 "
EG62398,California,Suburban,1,Married,High School or Below,Employed,"$29,066.00 "
BC97773,Nevada,Suburban,1,Divorced,Master,Employed,"$91,368.00 "
ID45268,California,Suburban,1,Married,College,Unemployed,NILL
RJ32720,Arizona,Suburban,1,Divorced,College,Employed,"$86,036.00 "
WX31658,Arizona,Urban,1,Married,Doctor,Employed,"$32,312.00 "
RY32848,Oregon,Rural,0,Married,Doctor,Employed,"$44,930.00 "
GM83516,Arizona,Suburban,0,Divorced,College,Employed,"$29,500.00 "
AP52565,Arizona,Urban,1,Married,High School or Below,Employed,"$70,328.00 "
FF93355,Washington,Urban,0,Married,High School or Below,Employed,"$32,762.00 "
ZN96843,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
DV57698,Oregon,Suburban,1,Married,Doctor,Unemployed,NILL
QW47320,California,Suburban,1,Married,Bachelor,Retired,"$14,290.00 "
TY43440,California,Suburban,0,Married,High School or Below,Employed,"$99,845.00 "
SO18542,Oregon,Suburban,1,Married,Bachelor,Employed,"$33,409.00 "
CX65318,Arizona,Suburban,0,Married,Master,Employed,"$31,737.00 "
SF25048,California,Urban,0,Married,College,Employed,"$50,825.00 "
LK73198,Washington,Rural,1,Married,High School or Below,Employed,"$55,593.00 "
ZC97171,Arizona,Rural,1,Single,High School or Below,Employed,"$60,479.00 "
OH64088,California,Suburban,0,Single,High School or Below,Employed,"$33,345.00 "
ZI72165,Arizona,Suburban,0,Married,High School or Below,Employed,"$33,176.00 "
HC25359,Oregon,Urban,1,Divorced,Master,Employed,"$52,572.00 "
WA16954,Arizona,Urban,0,Married,Master,Employed,"$20,252.00 "
EB30823,California,Suburban,0,Single,College,Unemployed,NILL
QL20148,Oregon,Suburban,0,Single,College,Employed,"$49,078.00 "
JM77470,Arizona,Suburban,1,Divorced,College,Unemployed,NILL
QQ69088,Washington,Suburban,0,Married,Doctor,Disabled,"$11,097.00 "
RR77985,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
SO40738,California,Rural,1,Single,High School or Below,Employed,"$99,189.00 "
LM67096,Oregon,Rural,1,Divorced,Bachelor,Unemployed,NILL
QV11152,Arizona,Suburban,0,Married,High School or Below,Employed,"$34,398.00 "
YQ95507,Oregon,Suburban,1,Divorced,High School or Below,Employed,"$69,259.00 "
TV82603,California,Urban,1,Married,Bachelor,Employed,"$48,081.00 "
GT65065,Oregon,Urban,1,Single,Master,Employed,"$42,142.00 "
PW15144,Washington,Suburban,0,Married,College,Employed,"$40,818.00 "
TT30338,Arizona,Suburban,1,Married,Master,Employed,"$89,586.00 "
SX75100,Arizona,Urban,0,Married,Bachelor,Employed,"$79,065.00 "
YT84266,Oregon,Suburban,0,Married,College,Employed,"$29,256.00 "
FG24548,Oregon,Urban,0,Married,Bachelor,Employed,"$44,524.00 "
SH55598,Arizona,Suburban,1,Married,High School or Below,Employed,"$23,120.00 "
JL95389,California,Suburban,1,Married,Bachelor,Employed,"$62,922.00 "
XV21647,California,Suburban,1,Single,High School or Below,Unemployed,NILL
YE97964,California,Urban,1,Married,Bachelor,Employed,"$27,760.00 "
PM78410,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
MA68039,California,Suburban,0,Married,High School or Below,Employed,"$35,056.00 "
WN69789,California,Suburban,1,Married,College,Employed,"$33,485.00 "
SR24177,Nevada,Rural,0,Single,Bachelor,Employed,"$31,725.00 "
IX32007,California,Suburban,0,Single,Bachelor,Unemployed,NILL
KA32645,Nevada,Suburban,0,Single,College,Unemployed,NILL
LQ50657,Arizona,Suburban,1,Married,High School or Below,Employed,"$82,477.00 "
FT79229,Washington,Suburban,1,Divorced,Bachelor,Employed,"$83,761.00 "
HW94513,Nevada,Urban,0,Divorced,High School or Below,Employed,"$67,197.00 "
RJ80405,Arizona,Suburban,0,Married,Bachelor,Employed,"$33,191.00 "
LP82042,Oregon,Suburban,0,Married,Bachelor,Employed,"$54,668.00 "
XP92021,Oregon,Suburban,1,Divorced,High School or Below,Employed,"$68,009.00 "
PI96349,California,Suburban,0,Married,College,Unemployed,NILL
WV53830,Oregon,Suburban,1,Married,Master,Retired,"$19,614.00 "
EA87824,Arizona,Suburban,1,Married,College,Employed,"$96,832.00 "
DC83427,Oregon,Suburban,1,Single,High School or Below,Unemployed,NILL
KT40899,California,Rural,0,Married,High School or Below,Employed,"$75,436.00 "
XI84293,Oregon,Suburban,0,Single,High School or Below,Unemployed,NILL
MY32149,California,Rural,1,Married,Master,Unemployed,NILL
CJ46674,Oregon,Suburban,0,Single,High School or Below,Unemployed,NILL
ZQ35017,California,Suburban,0,Single,College,Retired,"$28,215.00 "
GB39003,California,Suburban,0,Single,High School or Below,Unemployed,NILL
XV53746,California,Suburban,1,Married,High School or Below,Employed,"$91,354.00 "
KZ11847,California,Suburban,1,Divorced,Master,Disabled,"$22,886.00 "
IE36279,California,Suburban,0,Divorced,Bachelor,Employed,"$80,306.00 "
BH35016,Nevada,Suburban,1,Divorced,Bachelor,Employed,"$63,933.00 "
UW88168,Oregon,Rural,0,Married,Bachelor,Employed,"$73,782.00 "
YO14199,Oregon,Suburban,0,Single,High School or Below,Employed,"$30,825.00 "
VK94891,Nevada,Suburban,0,Single,High School or Below,Unemployed,NILL
ZX23819,Oregon,Suburban,1,Single,High School or Below,Unemployed,NILL
BM69081,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
DB28979,California,Suburban,0,Divorced,Bachelor,Employed,"$23,530.00 "
AZ68184,Washington,Suburban,0,Married,High School or Below,Employed,"$76,514.00 "
KG63751,Washington,Suburban,0,Married,High School or Below,Unemployed,NILL
SS90882,Oregon,Urban,1,Married,College,Employed,"$66,795.00 "
VA95387,Nevada,Rural,0,Married,High School or Below,Employed,"$46,621.00 "
IF32545,Nevada,Suburban,1,Divorced,Master,Disabled,"$22,886.00 "
KF96171,California,Suburban,1,Single,High School or Below,Unemployed,NILL
OT24208,California,Suburban,0,Married,Bachelor,Medical Leave,"$14,382.00 "
BY23642,Arizona,Suburban,1,Single,Bachelor,Unemployed,NILL
UM26324,Washington,Urban,0,Married,High School or Below,Employed,"$81,082.00 "
YJ69332,Oregon,Suburban,1,Married,High School or Below,Disabled,"$22,081.00 "
JQ65500,Oregon,Suburban,1,Married,Bachelor,Employed,"$44,988.00 "
XU97999,California,Urban,0,Married,High School or Below,Employed,"$68,997.00 "
DY34638,Oregon,Suburban,1,Married,High School or Below,Disabled,"$11,432.00 "
OH60605,Oregon,Suburban,1,Married,High School or Below,Employed,"$39,679.00 "
XS12556,California,Suburban,1,Married,College,Unemployed,NILL
RN78170,Arizona,Suburban,1,Divorced,College,Employed,"$40,589.00 "
QX22025,California,Urban,1,Married,High School or Below,Employed,"$37,025.00 "
UV54502,Washington,Suburban,1,Married,High School or Below,Unemployed,NILL
QL35310,Nevada,Rural,1,Married,Master,Employed,"$36,650.00 "
HW99293,Arizona,Suburban,0,Married,Bachelor,Employed,"$21,234.00 "
XL49151,Arizona,Suburban,0,Single,College,Employed,"$22,426.00 "
IM41800,Nevada,Suburban,0,Married,College,Employed,"$95,419.00 "
BA66627,Nevada,Rural,1,Single,Bachelor,Employed,"$22,220.00 "
PD66941,Arizona,Suburban,0,Divorced,Bachelor,Retired,"$17,622.00 "
GP19791,California,Suburban,1,Married,College,Employed,"$31,356.00 "
GA86186,Oregon,Urban,0,Divorced,College,Employed,"$62,873.00 "
LY73893,California,Suburban,0,Divorced,College,Employed,"$35,398.00 "
BT78461,California,Urban,1,Married,College,Employed,"$96,399.00 "
DQ79499,Oregon,Suburban,1,Married,Doctor,Employed,"$59,965.00 "
PJ13204,California,Suburban,1,Married,High School or Below,Unemployed,NILL
GB70736,Oregon,Rural,1,Married,College,Employed,"$99,553.00 "
EY83434,Washington,Suburban,0,Married,High School or Below,Unemployed,NILL
NL39999,Washington,Suburban,0,Divorced,High School or Below,Medical Leave,"$18,129.00 "
VS42598,California,Rural,1,Married,Bachelor,Employed,"$62,902.00 "
LF66923,Nevada,Suburban,1,Married,High School or Below,Employed,"$64,460.00 "
JC37277,Oregon,Suburban,0,Married,College,Employed,"$34,615.00 "
RO87000,California,Suburban,0,Single,High School or Below,Employed,"$50,719.00 "
GU99037,Oregon,Urban,0,Married,College,Employed,"$79,898.00 "
LM93586,Arizona,Suburban,0,Married,High School or Below,Employed,"$32,314.00 "
BR40272,California,Suburban,0,Married,College,Employed,"$49,009.00 "
HO94329,Arizona,Urban,0,Married,College,Employed,"$53,105.00 "
LA29810,California,Suburban,1,Married,College,Employed,"$68,332.00 "
RM41745,California,Suburban,1,Married,High School or Below,Unemployed,NILL
FI45719,Arizona,Urban,0,Married,Doctor,Employed,"$32,893.00 "
NS74173,Nevada,Rural,0,Married,College,Employed,"$91,646.00 "
BA52133,California,Suburban,0,Married,Master,Employed,"$22,908.00 "
No59551,California,Suburban,1,Divorced,College,Retired,"$12,902.00 "
KS46420,Washington,Rural,1,Married,Master,Employed,"$26,140.00 "
AB69140,California,Suburban,0,Married,Master,Employed,"$36,007.00 "
CT41158,Washington,Urban,0,Divorced,College,Employed,"$66,446.00 "
RO26085,California,Suburban,1,Single,Bachelor,Unemployed,NILL
OA55110,Arizona,Urban,0,Divorced,Master,Medical Leave,"$14,306.00 "
PJ92694,California,Urban,0,Divorced,High School or Below,Employed,"$57,135.00 "
XJ65608,California,Suburban,1,Married,College,Employed,"$63,633.00 "
US34108,California,Suburban,1,Married,Bachelor,Employed,"$27,725.00 "
QG45324,Oregon,Suburban,1,Married,High School or Below,Unemployed,NILL
PO98961,Washington,Suburban,0,Married,College,Medical Leave,"$18,400.00 "
VW88911,Oregon,Suburban,0,Single,High School or Below,Unemployed,NILL
TQ73726,Oregon,Suburban,0,Married,Bachelor,Unemployed,NILL
XQ44462,Oregon,Suburban,0,Single,College,Employed,"$56,342.00 "
XD19934,Oregon,Rural,0,Single,High School or Below,Employed,"$61,650.00 "
HR26088,Arizona,Suburban,1,Married,College,Unemployed,NILL
JH35547,Oregon,Rural,0,Married,College,Employed,"$36,261.00 "
ED59130,Arizona,Suburban,0,Married,Bachelor,Employed,"$74,900.00 "
ZZ44902,Arizona,Suburban,0,Married,High School or Below,Employed,"$40,117.00 "
KJ23009,California,Suburban,1,Married,Bachelor,Employed,"$20,179.00 "
QV30663,Nevada,Rural,1,Married,Master,Employed,"$99,654.00 "
ZY77695,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
QT46509,Oregon,Suburban,0,Married,College,Disabled,"$20,416.00 "
II92123,Oregon,Rural,0,Divorced,High School or Below,Employed,"$77,365.00 "
FT86104,California,Suburban,0,Single,College,Retired,"$28,215.00 "
FM54600,Washington,Suburban,1,Single,High School or Below,Unemployed,NILL
RH71877,Arizona,Suburban,1,Single,College,Medical Leave,"$12,964.00 "
AZ75509,Arizona,Rural,1,Married,Bachelor,Employed,"$31,678.00 "
YB14965,Arizona,Urban,0,Married,College,Employed,"$89,771.00 "
YV67971,California,Rural,1,Married,High School or Below,Employed,"$21,342.00 "
QH12810,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
QY78671,Arizona,Suburban,0,Married,High School or Below,Medical Leave,"$12,048.00 "
VI14418,California,Suburban,0,Divorced,Bachelor,Medical Leave,"$16,707.00 "
PQ72803,Washington,Suburban,1,Married,High School or Below,Retired,"$10,312.00 "
QZ58370,Nevada,Urban,1,Married,Bachelor,Employed,"$86,801.00 "
WW99844,Oregon,Rural,1,Married,High School or Below,Employed,"$53,607.00 "
PL14941,Nevada,Urban,1,Married,High School or Below,Employed,"$76,700.00 "
TN56613,Arizona,Urban,1,Married,Bachelor,Employed,"$83,771.00 "
YP72749,California,Urban,1,Single,Bachelor,Employed,"$44,662.00 "
ZQ94281,California,Urban,1,Divorced,College,Employed,"$68,103.00 "
EO91797,Nevada,Urban,1,Married,Master,Employed,"$32,370.00 "
BS94221,Arizona,Suburban,1,Married,College,Disabled,"$26,184.00 "
NV98267,Arizona,Urban,0,Married,Bachelor,Unemployed,NILL
CV95479,California,Suburban,0,Single,Bachelor,Unemployed,NILL
RA88421,Oregon,Suburban,1,Married,College,Employed,"$26,787.00 "
PB11270,Oregon,Suburban,1,Married,Bachelor,Unemployed,NILL
QF29828,Arizona,Rural,1,Married,Master,Employed,"$40,135.00 "
AT13963,Washington,Urban,1,Divorced,Master,Employed,"$43,946.00 "
HZ39407,Washington,Rural,0,Divorced,Master,Disabled,"$26,713.00 "
ET10831,Oregon,Suburban,0,Single,College,Employed,"$95,427.00 "
LG45849,California,Suburban,0,Married,Doctor,Employed,"$27,985.00 "
XT93203,California,Suburban,0,Divorced,High School or Below,Employed,"$55,687.00 "
PK51938,Oregon,Suburban,1,Divorced,College,Retired,"$17,489.00 "
SS95187,Arizona,Urban,0,Divorced,Bachelor,Employed,"$40,794.00 "
EE96187,Oregon,Urban,1,Married,High School or Below,Employed,"$92,423.00 "
IY31142,Oregon,Urban,0,Single,College,Employed,"$83,800.00 "
KW52549,Arizona,Urban,1,Divorced,Bachelor,Employed,"$33,806.00 "
BT61680,Arizona,Suburban,1,Single,High School or Below,Employed,"$24,851.00 "
OE19087,California,Suburban,1,Single,High School or Below,Unemployed,NILL
NU42684,Nevada,Suburban,1,Married,College,Employed,"$83,431.00 "
PY20159,Nevada,Rural,0,Single,College,Employed,"$45,225.00 "
SA25987,Washington,Suburban,0,Single,High School or Below,Unemployed,NILL
ZQ92997,Nevada,Suburban,0,Single,High School or Below,Unemployed,NILL
QJ89807,Nevada,Suburban,1,Single,High School or Below,Unemployed,NILL
VS28690,Nevada,Suburban,1,Divorced,Master,Disabled,"$20,942.00 "
SI60881,Oregon,Suburban,1,Divorced,Bachelor,Employed,"$26,351.00 "
AM34581,Oregon,Rural,1,Married,Bachelor,Employed,"$24,432.00 "
EV15646,California,Rural,0,Married,College,Employed,"$46,573.00 "
KX23022,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
DW86238,Washington,Suburban,0,Single,High School or Below,Unemployed,NILL
BN89470,California,Suburban,0,Married,College,Medical Leave,"$29,327.00 "
QO12561,California,Suburban,0,Divorced,High School or Below,Unemployed,NILL
JE62426,Arizona,Urban,1,Divorced,High School or Below,Employed,"$86,277.00 "
SQ35375,Oregon,Suburban,1,Married,Doctor,Employed,"$22,241.00 "
DW72445,Oregon,Suburban,0,Married,College,Employed,"$52,782.00 "
HQ16068,Washington,Rural,0,Married,High School or Below,Employed,"$73,716.00 "
RY43586,Oregon,Rural,1,Married,Master,Disabled,"$12,590.00 "
OC32181,Nevada,Urban,1,Single,High School or Below,Employed,"$70,279.00 "
CS32416,Oregon,Suburban,0,Single,Bachelor,Employed,"$68,004.00 "
EX80215,California,Rural,1,Married,College,Unemployed,NILL
EP46328,California,Suburban,0,Single,Bachelor,Employed,"$74,015.00 "
UK45178,California,Suburban,1,Single,Bachelor,Unemployed,NILL
ZR20842,Arizona,Urban,0,Married,College,Employed,"$94,415.00 "
SM14243,Washington,Suburban,1,Married,High School or Below,Unemployed,NILL
HN10814,Arizona,Rural,0,Married,Master,Employed,"$62,113.00 "
UH22701,Oregon,Suburban,1,Married,Master,Employed,"$72,236.00 "
PH47195,California,Rural,0,Divorced,Bachelor,Employed,"$74,271.00 "
NR66922,Oregon,Rural,0,Married,Master,Employed,"$98,254.00 "
QL18084,Nevada,Urban,0,Married,Master,Employed,"$91,268.00 "
QU52713,California,Urban,0,Married,Bachelor,Employed,"$43,177.00 "
EQ87425,California,Rural,1,Single,High School or Below,Unemployed,NILL
JE13986,Arizona,Suburban,1,Married,College,Employed,"$62,587.00 "
WI29961,Nevada,Suburban,0,Married,High School or Below,Employed,"$28,343.00 "
GL69461,Oregon,Suburban,1,Married,College,Employed,"$99,961.00 "
XG92008,Arizona,Rural,1,Married,Master,Employed,"$24,191.00 "
XD32841,Oregon,Suburban,0,Married,Bachelor,Medical Leave,"$24,378.00 "
FZ16327,California,Urban,1,Divorced,College,Unemployed,NILL
TI47802,California,Suburban,1,Married,Master,Unemployed,NILL
IV98398,California,Suburban,0,Married,Bachelor,Employed,"$81,955.00 "
HW40931,Oregon,Suburban,1,Married,College,Employed,"$34,612.00 "
QT26393,California,Urban,0,Divorced,Bachelor,Medical Leave,"$29,152.00 "
CY33307,California,Rural,1,Married,College,Employed,"$32,403.00 "
AR63478,California,Suburban,0,Single,College,Unemployed,NILL
UQ87917,Oregon,Urban,0,Married,High School or Below,Employed,"$77,060.00 "
HG40729,Oregon,Suburban,0,Single,College,Unemployed,NILL
ES57969,Oregon,Suburban,0,Single,Bachelor,Medical Leave,"$29,735.00 "
WZ40465,Washington,Rural,1,Married,Bachelor,Employed,"$36,234.00 "
OW33876,Washington,Urban,1,Married,College,Employed,"$47,918.00 "
NV94455,Arizona,Suburban,1,Single,College,Unemployed,NILL
ZO43755,Oregon,Suburban,1,Married,Master,Disabled,"$23,879.00 "
BF54215,California,Rural,1,Married,Master,Employed,"$87,810.00 "
DL14445,California,Suburban,1,Single,College,Unemployed,NILL
HM20544,Washington,Suburban,1,Single,College,Unemployed,NILL
UF77079,Arizona,Rural,1,Married,High School or Below,Employed,"$58,361.00 "
NU25698,Oregon,Suburban,1,Married,High School or Below,Employed,"$48,245.00 "
KT46283,California,Suburban,0,Married,College,Employed,"$58,089.00 "
JS38272,Arizona,Suburban,0,Married,College,Unemployed,NILL
UI73924,Oregon,Urban,1,Married,Bachelor,Employed,"$55,257.00 "
WE64939,California,Urban,1,Married,College,Employed,"$23,893.00 "
UG49494,California,Suburban,1,Single,High School or Below,Employed,"$57,846.00 "
KW56110,Oregon,Suburban,0,Single,Bachelor,Unemployed,NILL
QG83213,California,Suburban,0,Single,College,Unemployed,NILL
WM17695,Washington,Suburban,1,Married,Doctor,Employed,"$98,912.00 "
JL15127,Nevada,Rural,0,Married,College,Employed,"$37,256.00 "
IQ96928,Oregon,Suburban,1,Single,High School or Below,Unemployed,NILL
BE54454,Washington,Suburban,0,Married,High School or Below,Employed,"$70,828.00 "
SV62436,Washington,Suburban,1,Divorced,Bachelor,Disabled,"$13,789.00 "
ZY90118,Washington,Suburban,0,Married,College,Medical Leave,"$17,161.00 "
DP50640,California,Suburban,0,Married,Bachelor,Employed,"$47,346.00 "
SF18484,Oregon,Suburban,1,Married,Master,Unemployed,NILL
RF73329,California,Suburban,1,Married,High School or Below,Employed,"$33,451.00 "
YY46839,Washington,Suburban,1,Married,High School or Below,Employed,"$29,628.00 "
UI19516,California,Urban,0,Divorced,College,Employed,"$65,620.00 "
NZ30757,California,Suburban,0,Married,Bachelor,Medical Leave,"$18,107.00 "
ET22260,Nevada,Rural,0,Single,Doctor,Unemployed,NILL
HB70063,Washington,Urban,0,Single,College,Employed,"$43,386.00 "
TK59338,Arizona,Suburban,0,Married,College,Employed,"$98,036.00 "
QV89210,Nevada,Suburban,1,Divorced,High School or Below,Employed,"$57,693.00 "
JZ28710,California,Urban,0,Married,College,Employed,"$61,417.00 "
AK11669,Arizona,Suburban,1,Divorced,Doctor,Employed,"$59,232.00 "
OZ89964,California,Suburban,0,Single,High School or Below,Employed,"$35,979.00 "
RN61682,California,Suburban,1,Single,Bachelor,Unemployed,NILL
FS37417,Arizona,Suburban,1,Married,High School or Below,Unemployed,NILL
CV31235,Arizona,Urban,0,Married,Bachelor,Employed,"$50,989.00 "
PB60406,California,Suburban,1,Single,Doctor,Employed,"$79,719.00 "
HF11584,Arizona,Suburban,0,Married,Master,Employed,"$62,448.00 "
GG20671,Nevada,Suburban,0,Married,College,Employed,"$43,267.00 "
TL60066,California,Suburban,1,Divorced,High School or Below,Retired,"$22,283.00 "
JB23570,California,Suburban,0,Married,College,Employed,"$94,042.00 "
CN29830,California,Suburban,0,Married,High School or Below,Employed,"$26,689.00 "
VX43756,Oregon,Rural,0,Married,College,Employed,"$32,903.00 "
XV84099,Arizona,Suburban,1,Married,Bachelor,Unemployed,NILL
QP56563,Oregon,Rural,0,Married,College,Employed,"$80,985.00 "
VN37592,Arizona,Suburban,0,Married,High School or Below,Employed,"$50,332.00 "
OS96036,Arizona,Urban,1,Married,College,Employed,"$63,624.00 "
IQ15028,Arizona,Suburban,1,Married,Bachelor,Medical Leave,"$24,152.00 "
DE59454,Nevada,Suburban,0,Married,Bachelor,Employed,"$72,202.00 "
